87.2,84.4,80.0,86.0,83.6
84.0,84.4,81.6,88.0,84.9
85.2,84.0,82.4,87.6,85.1
84.8,84.8,79.2,87.6,84.9
86.0,83.2,82.4,87.6,85.1
85.6,83.6,80.0,86.8,83.9
86.8,84.4,79.6,87.2,84.0
84.0,82.8,80.8,87.2,84.2
86.0,84.8,79.6,88.0,83.7
89.6,84.4,80.0,89.2,84.6
85.6,84.4,79.6,86.4,84.5
84.8,82.8,80.0,86.4,84.0
85.6,83.2,80.4,85.6,84.2
85.2,86.0,80.0,88.0,84.1
88.0,81.6,80.4,86.8,84.0
84.8,82.4,81.6,87.2,84.0
85.2,82.0,80.0,84.8,84.4
85.2,83.6,81.6,88.0,84.4
85.6,83.6,82.0,88.8,85.0
85.2,82.8,79.2,88.0,84.1
86.8,84.4,82.0,87.2,84.0
82.0,84.0,80.4,88.8,84.7
84.4,82.8,81.6,87.2,84.2
85.2,84.0,79.6,86.8,84.0
84.8,83.2,81.2,87.6,85.3
87.2,83.2,82.8,86.8,84.1
86.4,81.6,80.4,88.0,84.0
87.2,83.2,81.2,88.0,84.9
84.8,83.6,78.8,85.2,83.9
84.0,85.6,79.6,86.8,84.2
85.6,82.4,80.0,86.4,83.7
85.2,83.2,81.6,85.2,83.8
85.2,82.8,80.4,86.8,84.1
87.6,84.0,82.0,86.4,84.3
84.4,81.6,81.6,87.2,84.7
85.2,84.4,79.6,86.8,84.3
86.0,83.6,80.0,86.0,83.6
86.8,84.4,81.2,86.8,83.9
86.0,84.8,80.0,86.8,84.3
86.0,84.8,82.0,88.8,85.0
84.8,85.6,80.8,86.4,84.9
86.8,84.0,79.6,85.6,83.6
86.8,84.8,82.0,86.4,84.4
86.8,83.2,82.0,88.8,84.6
84.4,83.2,82.0,86.8,84.6
85.6,84.8,82.4,85.6,84.4
85.6,82.0,82.0,86.0,84.6
87.6,84.0,81.6,86.0,84.2
85.6,83.6,82.0,87.2,84.1
85.6,82.8,82.4,86.8,84.5
81.2,83.6,80.4,88.8,84.6
84.8,82.4,81.2,88.0,84.5
86.0,84.0,82.8,86.4,84.4
85.2,83.6,80.4,86.4,85.1
86.0,82.4,80.8,86.8,83.9
86.4,82.4,82.4,88.0,84.0
84.8,82.8,82.4,86.0,84.0
87.2,85.6,81.2,89.6,84.5
85.2,84.4,81.2,84.8,83.3
84.8,82.8,80.8,85.2,84.1
86.4,82.0,81.2,86.8,84.1
85.2,82.8,79.6,86.8,83.6
84.4,83.6,80.0,84.8,83.7
85.2,83.2,80.8,87.2,84.0
82.0,83.6,81.2,88.8,84.5
84.4,84.4,80.4,86.8,84.5
85.2,83.2,80.0,87.2,83.5
86.0,85.2,82.0,88.8,84.6
85.2,84.8,80.4,86.0,84.3
84.8,85.2,79.6,86.8,83.5
85.6,83.2,82.8,87.2,84.1
85.6,83.2,81.6,86.4,84.6
85.2,82.8,82.4,87.6,84.9
86.4,83.6,81.6,86.0,83.8
85.6,85.6,81.6,86.4,84.2
84.8,84.0,84.4,86.0,84.4
82.4,83.6,81.6,85.6,85.2
82.8,83.6,79.6,84.4,84.2
85.2,84.0,81.6,87.6,84.8
83.6,82.8,81.2,88.0,84.4
86.4,84.8,78.8,87.6,83.4
87.2,82.8,81.2,86.0,84.4
85.6,82.0,81.2,88.0,84.2
85.6,82.8,81.2,86.8,84.4
86.0,82.4,82.4,86.8,84.0
84.0,84.0,81.6,87.2,83.6
84.4,83.6,80.0,88.4,83.9
84.0,84.4,81.6,85.6,84.8
86.4,84.4,80.0,87.2,84.2
85.6,84.0,82.0,85.2,83.6
84.8,83.2,80.8,85.2,83.2
85.6,83.6,81.6,85.2,84.1
85.6,85.2,83.2,87.6,84.8
86.8,82.8,80.4,88.8,84.1
85.2,84.0,82.0,85.6,84.8
88.0,84.0,80.8,86.0,84.0
83.6,83.6,80.8,85.6,84.4
83.2,83.2,81.2,87.2,84.3
87.2,84.4,80.0,85.6,83.4
86.0,82.8,79.6,86.0,83.9
84.4,82.4,81.2,86.8,83.9
84.8,83.2,82.4,88.4,84.5
84.4,83.6,80.8,86.8,83.8
85.2,83.2,80.8,86.0,83.8
85.2,84.0,80.8,85.2,84.1
84.0,84.4,81.2,86.8,84.0
84.4,83.6,80.4,85.2,83.6
84.8,84.0,80.8,88.0,84.3
84.0,84.4,79.6,86.0,84.7
82.4,83.2,80.8,85.2,83.7
85.2,83.6,80.8,86.4,84.8
88.4,83.6,83.2,86.8,84.5
87.2,83.6,81.2,87.2,83.9
86.4,83.6,80.0,85.6,84.2
85.6,84.8,82.0,85.2,84.1
83.6,81.2,80.0,86.8,84.0
86.4,83.2,80.8,86.4,84.7
86.0,84.0,80.4,87.2,83.9
85.6,84.4,80.0,86.8,84.9
87.2,83.6,82.4,86.4,84.3
87.2,82.4,80.4,86.4,84.4
85.2,83.2,80.8,86.8,84.7
83.6,81.6,81.2,85.6,83.7
86.0,82.8,83.6,85.6,84.2
87.2,82.4,80.8,84.8,83.8
86.0,83.2,83.2,85.6,84.0
88.8,83.2,80.8,85.6,83.7
87.2,83.2,82.0,87.2,84.4
86.0,82.8,82.0,85.6,83.7
85.2,83.6,80.8,86.8,83.9
82.4,83.6,81.2,85.6,84.6
83.2,81.6,80.8,86.4,83.6
84.0,83.6,80.4,88.0,83.9
86.8,84.8,81.6,86.0,84.5
85.2,83.6,81.6,86.4,84.9
84.0,82.4,81.2,86.4,84.2
83.6,85.2,80.8,87.2,84.4
85.2,83.6,80.4,86.8,84.4
86.4,82.8,81.6,86.8,83.8
84.8,83.2,82.8,86.8,84.3
85.6,83.6,80.4,87.2,84.1
86.0,83.2,82.4,86.4,84.2
84.0,82.8,80.8,85.6,83.8
85.2,84.0,82.0,87.6,84.7
86.0,83.6,81.2,88.4,84.5
85.6,84.4,80.4,86.4,83.5
85.6,83.2,82.0,86.8,84.9
88.0,83.6,81.2,87.2,84.4
85.2,84.0,83.2,84.8,84.6
88.4,82.4,81.2,87.2,84.1
84.8,83.6,81.6,86.8,83.9
86.0,82.4,81.2,86.4,84.1
87.6,83.6,82.8,87.2,84.2
84.4,83.2,80.8,86.8,84.0
84.4,82.8,78.8,87.6,84.1
83.6,82.4,80.4,85.2,84.1
84.4,84.4,82.4,88.0,84.4
86.8,84.4,80.0,87.6,84.6
86.0,83.6,82.0,88.0,84.5
82.8,82.0,80.8,87.2,84.3
84.8,83.2,82.4,86.4,84.6
86.0,84.8,82.0,86.4,84.4
89.2,83.2,79.6,86.8,84.0
87.2,84.8,81.6,86.8,84.7
86.4,82.8,82.0,85.6,83.7
86.8,84.8,78.4,86.8,84.2
85.2,83.6,80.4,85.2,84.1
85.2,83.6,82.8,86.4,84.3
85.6,83.2,82.0,86.8,84.0
84.4,83.2,82.8,86.0,84.5
85.6,82.8,80.4,87.6,83.5
86.8,83.2,80.8,85.6,83.9
88.0,84.4,81.6,87.2,84.0
82.4,83.2,81.6,86.0,84.6
86.0,83.2,79.6,88.0,84.0
84.4,84.0,82.0,86.8,83.8
89.2,83.2,80.4,87.6,84.7
85.2,82.0,81.2,87.2,83.9
85.6,84.4,81.6,86.8,85.2
83.6,85.2,79.6,87.2,84.0
84.0,85.6,79.6,85.2,84.1
86.0,83.6,82.8,88.0,84.8
87.6,83.6,80.0,87.2,84.0
85.6,84.0,82.0,86.8,83.5
84.4,84.4,80.0,86.4,84.0
86.4,84.0,81.2,88.4,84.6
86.4,82.8,81.2,86.0,84.1
84.0,84.8,82.8,86.0,84.2
86.4,85.2,81.6,87.2,84.6
85.2,83.6,80.8,85.6,84.7
86.4,84.8,80.4,86.0,83.3
84.8,84.4,80.0,87.6,84.4
85.2,83.6,80.8,86.4,84.3
87.2,83.2,81.6,86.8,84.4
86.0,82.0,82.0,88.0,84.0
84.4,84.8,81.2,87.2,84.3
85.2,83.6,82.0,85.6,84.0
84.0,84.4,80.4,88.0,84.4
87.6,84.4,81.2,86.4,84.1
87.6,83.6,81.6,86.4,84.5
85.6,83.2,80.4,88.4,84.5
85.6,82.8,82.0,85.6,84.8
87.6,83.6,80.8,87.2,84.4
84.8,83.6,80.4,87.2,83.7
85.6,84.0,81.2,88.0,85.1
86.4,82.4,80.8,87.6,84.2
85.6,83.2,83.6,85.2,84.7
86.4,82.8,80.8,87.2,84.4
85.6,84.0,81.2,86.0,84.2
85.2,83.2,81.6,85.6,84.1
84.8,84.4,78.4,88.8,84.6
88.8,84.4,79.6,87.6,83.7
87.6,84.0,82.4,86.0,84.3
82.4,84.0,80.0,84.8,83.8
85.6,83.2,79.2,86.8,84.3
84.4,84.0,82.0,86.4,83.7
85.2,83.2,80.8,86.4,84.7
86.4,84.0,79.2,88.4,84.7
83.6,84.0,80.4,86.8,84.9
85.2,84.4,80.4,86.0,83.9
84.8,83.2,81.6,88.0,84.4
86.8,84.4,80.0,88.4,84.1
86.0,83.6,81.6,85.2,84.1
88.0,84.8,80.0,86.0,84.5
87.6,84.0,80.8,87.2,84.8
85.2,84.8,80.8,87.2,83.9
86.0,82.8,80.8,88.0,84.0
85.6,84.0,79.6,87.2,84.1
86.0,83.6,81.6,85.6,83.8
85.2,84.4,81.2,86.0,84.7
84.0,82.4,79.6,86.8,84.0
88.4,83.6,81.6,87.6,84.4
84.4,84.0,82.4,86.8,84.6
84.8,83.6,80.0,86.0,84.7
85.2,81.2,78.8,85.2,83.3
86.0,82.8,82.4,86.0,84.8
86.4,82.8,80.4,87.6,83.7
82.8,84.4,80.4,86.0,84.4
85.2,83.6,80.8,88.0,84.5
83.6,82.8,80.8,86.8,83.6
85.2,84.0,82.0,88.0,84.6
87.6,83.6,79.2,86.4,83.8
84.8,84.8,81.2,85.6,84.1
83.2,85.2,79.6,86.8,83.9
85.2,84.4,82.0,87.2,84.7
85.2,82.4,80.8,86.8,84.5
85.2,82.0,82.4,85.6,84.4
85.2,84.0,80.8,87.6,84.5
84.0,82.0,81.2,86.8,84.1
85.6,83.6,80.0,87.2,84.4
83.6,84.0,82.8,87.6,85.0
86.0,84.4,82.4,88.0,84.9
85.2,83.2,82.8,86.8,84.8
88.8,84.8,81.6,87.2,84.9
84.4,84.4,79.2,85.6,83.9
87.2,82.4,80.8,87.2,84.2
87.6,84.8,81.2,86.8,84.4
84.8,82.8,81.2,86.8,84.6
85.6,82.0,80.4,86.4,83.2
84.4,82.8,82.0,87.6,84.2
85.2,82.8,80.8,87.6,83.9
87.6,83.2,82.0,87.6,84.5
85.2,85.2,81.6,84.8,84.5
86.0,83.6,78.4,86.0,83.7
85.6,84.0,82.0,88.4,84.9
86.4,84.0,80.8,85.6,84.3
84.8,83.6,82.0,88.0,84.7
86.0,82.8,80.8,86.0,83.9
84.0,83.6,78.0,85.2,84.3
86.8,81.6,79.6,86.0,83.4
84.4,82.8,82.0,87.6,84.2
87.2,84.0,82.4,86.0,84.1
87.6,84.4,82.8,87.2,83.8
84.4,82.0,82.4,87.2,84.3
